Date,Franchise,City,Product,Sales,Profit
01-Mar-21,B2,Banglore,Colombian,242,25
01-Apr-21,B2,Banglore,Colombian,329,169
01-May-21,B2,Banglore,Colombian,127,39
01-Jun-21,B2,Banglore,Colombian,87,43
01-Jul-21,B2,Banglore,Colombian,127,39
01-Aug-21,B2,Banglore,Colombian,104,43
01-Sep-21,B2,Banglore,Colombian,80,-6
01-Oct-21,B2,Banglore,Colombian,159,36
01-Nov-21,B2,Banglore,Colombian,132,39
01-Dec-21,B2,Banglore,Colombian,160,71
01-Jan-22,B2,Banglore,Colombian,190,93
01-Feb-22,B2,Banglore,Colombian,486,232
01-Mar-22,B2,Banglore,Colombian,114,40
01-Apr-22,B2,Banglore,Colombian,237,108
01-May-22,B2,Banglore,Colombian,553,589
01-Jun-22,B2,Banglore,Colombian,759,410
01-Jul-22,B2,Banglore,Colombian,486,239
01-Aug-22,B2,Banglore,Colombian,759,410
01-Sep-22,B2,Banglore,Colombian,65,4
01-Oct-22,B2,Banglore,Colombian,190,52
01-Nov-22,B2,Banglore,Colombian,242,25
01-Dec-22,B2,Banglore,Colombian,311,159
01-Jan-23,B2,Banglore,Colombian,133,40
01-Feb-23,B2,Banglore,Colombian,92,45
01-Mar-23,B2,Banglore,Colombian,133,40
01-Apr-23,B2,Banglore,Colombian,113,49
01-May-23,B2,Banglore,Colombian,84,-3
01-Jun-23,B2,Banglore,Colombian,127,12
01-Jul-23,B2,Banglore,Colombian,127,37
01-Aug-23,B2,Banglore,Colombian,180,80
01-Sep-23,B2,Banglore,Colombian,188,94
01-Oct-23,B2,Banglore,Colombian,461,222
01-Nov-23,B2,Banglore,Colombian,102,33
01-Dec-23,B2,Banglore,Colombian,233,108
01-Jan-24,B2,Banglore,Colombian,546,599
01-Feb-24,B2,Banglore,Colombian,749,407
01-Mar-24,B2,Banglore,Colombian,507,253
01-Apr-24,B2,Banglore,Colombian,749,407
01-May-24,B2,Banglore,Colombian,67,10
01-Jun-24,B2,Banglore,Colombian,171,46
01-Jul-24,B2,Banglore,Colombian,219,23
01-Aug-24,B2,Banglore,Colombian,273,135
01-Sep-24,B2,Banglore,Colombian,131,43
01-Oct-24,B2,Banglore,Colombian,98,50
01-Nov-24,B2,Banglore,Colombian,131,43
01-Dec-24,B2,Banglore,Colombian,98,41
01-Jan-25,B2,Banglore,Colombian,80,-1
01-Feb-25,B2,Banglore,Colombian,115,11
01-Mar-25,B2,Banglore,Colombian,112,30
01-Apr-25,B2,Banglore,Colombian,173,80
01-May-25,B2,Banglore,Colombian,188,94
01-Jun-25,B2,Banglore,Colombian,474,230
01-Jul-25,B2,Banglore,Colombian,92,26
01-Aug-25,B2,Banglore,Colombian,276,137
01-Sep-25,B2,Banglore,Colombian,643,755
01-Oct-25,B2,Banglore,Colombian,882,493
01-Nov-25,B2,Banglore,Colombian,527,265
01-Dec-25,B2,Banglore,Colombian,882,493
01-Jan-26,B2,Banglore,Colombian,69,11
01-Feb-26,B2,Banglore,Colombian,167,43
01-Mar-26,B2,Banglore,Colombian,262,33
01-Apr-26,B2,Banglore,Colombian,230,109
01-May-26,B2,Banglore,Colombian,155,58
01-Jun-26,B2,Banglore,Colombian,106,55
01-Jul-26,B2,Banglore,Colombian,155,59
01-Aug-26,B2,Banglore,Colombian,98,40
01-Sep-26,B2,Banglore,Colombian,81,0
01-Oct-26,B2,Banglore,Colombian,111,6
01-Nov-26,B2,Banglore,Colombian,107,26
01-Dec-26,B2,Banglore,Colombian,191,91
01-Jan-21,H1,Hyderabad,Colombian,197,98
01-Feb-21,H1,Hyderabad,Colombian,562,287
01-Mar-21,H1,Hyderabad,Colombian,84,25
01-Apr-21,H1,Hyderabad,Colombian,283,144
01-May-21,H1,Hyderabad,Colombian,659,778
01-Jun-21,H1,Hyderabad,Colombian,904,511
01-Jul-21,H1,Hyderabad,Colombian,562,284
01-Aug-21,H1,Hyderabad,Colombian,904,511
01-Sep-21,H1,Hyderabad,Colombian,74,12
01-Oct-21,H1,Hyderabad,Colombian,167,43
01-Nov-21,H1,Hyderabad,Colombian,294,44
01-Dec-21,H1,Hyderabad,Colombian,223,104
01-Jan-22,H1,Hyderabad,Colombian,159,59
01-Feb-22,H1,Hyderabad,Colombian,98,50
01-Mar-22,H1,Hyderabad,Colombian,159,61
01-Apr-22,H1,Hyderabad,Colombian,93,39
01-May-22,H1,Hyderabad,Colombian,81,-1
01-Jun-22,H1,Hyderabad,Colombian,93,0
01-Jul-22,H1,Hyderabad,Colombian,99,22
01-Aug-22,H1,Hyderabad,Colombian,209,104
01-Sep-22,H1,Hyderabad,Colombian,119,54
01-Oct-22,H1,Hyderabad,Colombian,463,225
01-Nov-22,H1,Hyderabad,Colombian,84,26
01-Dec-22,H1,Hyderabad,Colombian,283,144
01-Jan-23,H1,Hyderabad,Colombian,658,777
01-Feb-23,H1,Hyderabad,Colombian,902,508
01-Mar-23,H1,Hyderabad,Colombian,672,345
01-Apr-23,H1,Hyderabad,Colombian,902,508
01-May-23,H1,Hyderabad,Colombian,89,21
01-Jun-23,H1,Hyderabad,Colombian,159,37
01-Jul-23,H1,Hyderabad,Colombian,314,48
01-Aug-23,H1,Hyderabad,Colombian,223,104
01-Sep-23,H1,Hyderabad,Colombian,159,61
01-Oct-23,H1,Hyderabad,Colombian,117,63
01-Nov-23,H1,Hyderabad,Colombian,159,61
01-Dec-23,H1,Hyderabad,Colombian,154,73
01-Jan-24,H1,Hyderabad,Colombian,85,1
01-Feb-24,H1,Hyderabad,Colombian,113,11
01-Mar-24,H1,Hyderabad,Colombian,97,21
01-Apr-24,H1,Hyderabad,Colombian,209,105
01-May-24,H1,Hyderabad,Colombian,141,62
01-Jun-24,H1,Hyderabad,Colombian,412,191
01-Jul-24,H1,Hyderabad,Colombian,114,43
01-Aug-24,H1,Hyderabad,Colombian,265,128
01-Sep-24,H1,Hyderabad,Colombian,614,690
01-Oct-24,H1,Hyderabad,Colombian,842,463
01-Nov-24,H1,Hyderabad,Colombian,582,292
01-Dec-24,H1,Hyderabad,Colombian,842,465
01-Jan-25,H1,Hyderabad,Colombian,77,10
01-Feb-25,H1,Hyderabad,Colombian,160,37
01-Mar-25,H1,Hyderabad,Colombian,238,24
01-Apr-25,H1,Hyderabad,Colombian,275,135
01-May-25,H1,Hyderabad,Colombian,148,50
01-Jun-25,H1,Hyderabad,Colombian,127,68
01-Jul-25,H1,Hyderabad,Colombian,148,50
01-Aug-25,H1,Hyderabad,Colombian,149,70
01-Sep-25,H1,Hyderabad,Colombian,97,3
01-Oct-25,H1,Hyderabad,Colombian,146,27
01-Nov-25,H1,Hyderabad,Colombian,120,33
01-Dec-25,H1,Hyderabad,Colombian,178,83
01-Jan-26,H1,Hyderabad,Colombian,96,40
01-Feb-26,H1,Hyderabad,Colombian,391,178
01-Mar-26,H1,Hyderabad,Colombian,114,42
01-Apr-26,H1,Hyderabad,Colombian,218,95
01-May-26,H1,Hyderabad,Colombian,505,516
01-Jun-26,H1,Hyderabad,Colombian,693,367
01-Jul-26,H1,Hyderabad,Colombian,554,275
01-Aug-26,H1,Hyderabad,Colombian,693,367
01-Sep-26,H1,Hyderabad,Colombian,72,10
01-Oct-26,H1,Hyderabad,Colombian,189,52
01-Nov-26,H1,Hyderabad,Colombian,245,27
01-Dec-26,H1,Hyderabad,Colombian,334,171
01-Jan-21,M1,Mumbai,Darjeeling,130,17
01-Feb-21,M1,Mumbai,Darjeeling,134,53
01-Mar-21,M1,Mumbai,Darjeeling,210,68
01-Apr-21,M1,Mumbai,Darjeeling,80,28
01-May-21,M1,Mumbai,Darjeeling,80,29
01-Jun-21,M1,Mumbai,Darjeeling,234,101
01-Jul-21,M1,Mumbai,Darjeeling,219,94
01-Aug-21,M1,Mumbai,Darjeeling,456,141
01-Sep-21,M1,Mumbai,Darjeeling,82,9
01-Oct-21,M1,Mumbai,Darjeeling,150,47
01-Nov-21,M1,Mumbai,Darjeeling,123,47
01-Dec-21,M1,Mumbai,Darjeeling,45,10
01-Jan-22,M1,Mumbai,Darjeeling,546,203
01-Feb-22,M1,Mumbai,Darjeeling,80,28
01-Mar-22,M1,Mumbai,Darjeeling,90,-10
01-Apr-22,M1,Mumbai,Darjeeling,180,70
01-May-22,M1,Mumbai,Darjeeling,132,18
01-Jun-22,M1,Mumbai,Darjeeling,189,79
01-Jul-22,M1,Mumbai,Darjeeling,200,62
01-Aug-22,M1,Mumbai,Darjeeling,80,28
01-Sep-22,M1,Mumbai,Darjeeling,80,28
01-Oct-22,M1,Mumbai,Darjeeling,232,100
01-Nov-22,M1,Mumbai,Darjeeling,243,106
01-Dec-22,M1,Mumbai,Darjeeling,457,141
01-Jan-23,M1,Mumbai,Darjeeling,82,9
01-Feb-23,M1,Mumbai,Darjeeling,137,41
01-Mar-23,M1,Mumbai,Darjeeling,123,48
01-Apr-23,M1,Mumbai,Darjeeling,45,11
01-May-23,M1,Mumbai,Darjeeling,545,202
01-Jun-23,M1,Mumbai,Darjeeling,56,17
01-Jul-23,M1,Mumbai,Darjeeling,104,-7
01-Aug-23,M1,Mumbai,Darjeeling,174,66
01-Sep-23,M1,Mumbai,Darjeeling,129,16
01-Oct-23,M1,Mumbai,Darjeeling,198,84
01-Nov-23,M1,Mumbai,Darjeeling,210,68
01-Dec-23,M1,Mumbai,Darjeeling,81,27
01-Jan-24,M1,Mumbai,Darjeeling,79,28
01-Feb-24,M1,Mumbai,Darjeeling,234,102
01-Mar-24,M1,Mumbai,Darjeeling,213,91
01-Apr-24,M1,Mumbai,Darjeeling,478,148
01-May-24,M1,Mumbai,Darjeeling,85,11
01-Jun-24,M1,Mumbai,Darjeeling,129,38
01-Jul-24,M1,Mumbai,Darjeeling,121,47
01-Aug-24,M1,Mumbai,Darjeeling,45,11
01-Sep-24,M1,Mumbai,Darjeeling,567,212
01-Oct-24,M1,Mumbai,Darjeeling,53,16
01-Nov-24,M1,Mumbai,Darjeeling,107,-7
01-Dec-24,M1,Mumbai,Darjeeling,167,62
01-Jan-25,M1,Mumbai,Darjeeling,121,13
01-Feb-25,M1,Mumbai,Darjeeling,198,83
01-Mar-25,M1,Mumbai,Darjeeling,222,73
01-Apr-25,M1,Mumbai,Darjeeling,85,30
01-May-25,M1,Mumbai,Darjeeling,75,26
01-Jun-25,M1,Mumbai,Darjeeling,245,105
01-Jul-25,M1,Mumbai,Darjeeling,223,96
01-Aug-25,M1,Mumbai,Darjeeling,478,148
01-Sep-25,M1,Mumbai,Darjeeling,88,11
01-Oct-25,M1,Mumbai,Darjeeling,114,31
01-Nov-25,M1,Mumbai,Darjeeling,115,43
01-Dec-25,M1,Mumbai,Darjeeling,47,12
01-Jan-26,M1,Mumbai,Darjeeling,587,219
01-Feb-26,M1,Mumbai,Darjeeling,53,15
01-Mar-26,M1,Mumbai,Darjeeling,107,-6
01-Apr-26,M1,Mumbai,Darjeeling,133,45
01-May-26,M1,Mumbai,Darjeeling,118,12
01-Jun-26,M1,Mumbai,Darjeeling,210,88
01-Jul-26,M1,Mumbai,Darjeeling,235,79
01-Aug-26,M1,Mumbai,Darjeeling,89,32
01-Sep-26,M1,Mumbai,Darjeeling,71,22
01-Oct-26,M1,Mumbai,Darjeeling,256,112
01-Nov-26,M1,Mumbai,Darjeeling,256,111
01-Dec-26,M1,Mumbai,Darjeeling,521,165
01-Jan-21,M2,Mumbai,Darjeeling,92,14
01-Feb-21,M2,Mumbai,Darjeeling,110,27
01-Mar-21,M2,Mumbai,Darjeeling,109,42
01-Apr-21,M2,Mumbai,Darjeeling,49,12
01-May-21,M2,Mumbai,Darjeeling,612,231
01-Jun-21,M2,Mumbai,Darjeeling,49,12
01-Jul-21,M2,Mumbai,Darjeeling,104,-8
01-Aug-21,M2,Mumbai,Darjeeling,130,44
01-Sep-21,M2,Mumbai,Darjeeling,115,11
01-Oct-21,M2,Mumbai,Darjeeling,230,99
01-Nov-21,M2,Mumbai,Darjeeling,278,99
01-Dec-21,M2,Mumbai,Darjeeling,105,38
01-Jan-22,M2,Mumbai,Darjeeling,60,19
01-Feb-22,M2,Mumbai,Darjeeling,301,133
01-Mar-22,M2,Mumbai,Darjeeling,276,120
01-Apr-22,M2,Mumbai,Darjeeling,521,164
01-May-22,M2,Mumbai,Darjeeling,96,14
01-Jun-22,M2,Mumbai,Darjeeling,99,24
01-Jul-22,M2,Mumbai,Darjeeling,92,33
01-Aug-22,M2,Mumbai,Darjeeling,58,17
01-Sep-22,M2,Mumbai,Darjeeling,634,241
01-Oct-22,M2,Mumbai,Darjeeling,44,9
01-Nov-22,M2,Mumbai,Darjeeling,125,-3
01-Dec-22,M2,Mumbai,Darjeeling,125,41
01-Jan-23,M2,Mumbai,Darjeeling,115,12
01-Feb-23,M2,Mumbai,Darjeeling,230,99
01-Mar-23,M2,Mumbai,Darjeeling,286,104
01-Apr-23,M2,Mumbai,Darjeeling,110,41
01-May-23,M2,Mumbai,Darjeeling,57,16
01-Jun-23,M2,Mumbai,Darjeeling,312,138
01-Jul-23,M2,Mumbai,Darjeeling,256,112
01-Aug-23,M2,Mumbai,Darjeeling,532,167
01-Sep-23,M2,Mumbai,Darjeeling,103,17
01-Oct-23,M2,Mumbai,Darjeeling,90,21
01-Nov-23,M2,Mumbai,Darjeeling,87,32
01-Dec-23,M2,Mumbai,Darjeeling,61,17
01-Jan-24,M2,Mumbai,Darjeeling,678,258
01-Feb-24,M2,Mumbai,Darjeeling,44,9
01-Mar-24,M2,Mumbai,Darjeeling,141,0
01-Apr-24,M2,Mumbai,Darjeeling,104,29
01-May-24,M2,Mumbai,Darjeeling,109,9
01-Jun-24,M2,Mumbai,Darjeeling,245,105
01-Jul-24,M2,Mumbai,Darjeeling,286,103
01-Aug-24,M2,Mumbai,Darjeeling,114,44
01-Sep-24,M2,Mumbai,Darjeeling,55,16
01-Oct-24,M2,Mumbai,Darjeeling,323,144
01-Nov-24,M2,Mumbai,Darjeeling,301,133
01-Dec-24,M2,Mumbai,Darjeeling,532,167
01-Jan-25,M2,Mumbai,Darjeeling,105,19
01-Feb-25,M2,Mumbai,Darjeeling,90,20
01-Mar-25,M2,Mumbai,Darjeeling,83,28
01-Apr-25,M2,Mumbai,Darjeeling,63,20
01-May-25,M2,Mumbai,Darjeeling,687,262
01-Jun-25,M2,Mumbai,Darjeeling,41,9
01-Jul-25,M2,Mumbai,Darjeeling,151,2
01-Aug-25,M2,Mumbai,Darjeeling,126,42
01-Sep-25,M2,Mumbai,Darjeeling,102,7
01-Oct-25,M2,Mumbai,Darjeeling,199,84
01-Nov-25,M2,Mumbai,Darjeeling,249,87
01-Dec-25,M2,Mumbai,Darjeeling,87,32
01-Jan-26,M2,Mumbai,Darjeeling,72,23
01-Feb-26,M2,Mumbai,Darjeeling,245,106
01-Mar-26,M2,Mumbai,Darjeeling,302,134
01-Apr-26,M2,Mumbai,Darjeeling,498,155
01-May-26,M2,Mumbai,Darjeeling,91,13
01-Jun-26,M2,Mumbai,Darjeeling,113,31
01-Jul-26,M2,Mumbai,Darjeeling,108,41
01-Aug-26,M2,Mumbai,Darjeeling,48,12
01-Sep-26,M2,Mumbai,Darjeeling,589,221
01-Oct-26,M2,Mumbai,Darjeeling,50,13
01-Nov-26,M2,Mumbai,Darjeeling,106,-7
01-Dec-26,M2,Mumbai,Darjeeling,151,54
01-Jan-21,B1,Banglore,Darjeeling,120,13
01-Feb-21,B1,Banglore,Darjeeling,187,78
01-Mar-21,B1,Banglore,Darjeeling,205,65
01-Apr-21,B1,Banglore,Darjeeling,94,35
01-May-21,B1,Banglore,Darjeeling,66,20
01-Jun-21,B1,Banglore,Darjeeling,265,115
01-Jul-21,B1,Banglore,Darjeeling,302,134
01-Aug-21,B1,Banglore,Darjeeling,478,149
01-Sep-21,B1,Banglore,Darjeeling,92,13
01-Oct-21,B1,Banglore,Darjeeling,113,30
01-Nov-21,B1,Banglore,Darjeeling,99,36
01-Dec-21,B1,Banglore,Darjeeling,52,14
01-Jan-22,B1,Banglore,Darjeeling,598,224
01-Feb-22,B1,Banglore,Darjeeling,53,16
01-Mar-22,B1,Banglore,Darjeeling,109,-6
01-Apr-22,B1,Banglore,Darjeeling,159,57
01-May-22,B1,Banglore,Darjeeling,124,15
01-Jun-22,B1,Banglore,Darjeeling,123,48
01-Jul-22,B1,Banglore,Darjeeling,197,62
01-Aug-22,B1,Banglore,Darjeeling,70,23
01-Sep-22,B1,Banglore,Darjeeling,88,31
01-Oct-22,B1,Banglore,Darjeeling,198,84
01-Nov-22,B1,Banglore,Darjeeling,290,128
01-Dec-22,B1,Banglore,Darjeeling,423,129
01-Jan-23,B1,Banglore,Darjeeling,82,9
01-Feb-23,B1,Banglore,Darjeeling,120,33
01-Mar-23,B1,Banglore,Darjeeling,132,51
01-Apr-23,B1,Banglore,Darjeeling,39,8
01-May-23,B1,Banglore,Darjeeling,532,196
01-Jun-23,B1,Banglore,Darjeeling,80,28
01-Jul-23,B1,Banglore,Darjeeling,106,-7
01-Aug-23,B1,Banglore,Darjeeling,141,49
01-Sep-23,B1,Banglore,Darjeeling,103,6
01-Oct-23,B1,Banglore,Darjeeling,133,53
01-Nov-23,B1,Banglore,Darjeeling,221,72
01-Dec-23,B1,Banglore,Darjeeling,75,26
01-Jan-24,B1,Banglore,Darjeeling,82,29
01-Feb-24,B1,Banglore,Darjeeling,210,89
01-Mar-24,B1,Banglore,Darjeeling,302,134
01-Apr-24,B1,Banglore,Darjeeling,501,156
01-May-24,B1,Banglore,Darjeeling,89,11
01-Jun-24,B1,Banglore,Darjeeling,106,28
01-Jul-24,B1,Banglore,Darjeeling,123,47
01-Aug-24,B1,Banglore,Darjeeling,41,10
01-Sep-24,B1,Banglore,Darjeeling,576,215
01-Oct-24,B1,Banglore,Darjeeling,73,25
01-Nov-24,B1,Banglore,Darjeeling,118,-4
01-Dec-24,B1,Banglore,Darjeeling,107,30
01-Jan-25,B1,Banglore,Darjeeling,145,26
01-Feb-25,B1,Banglore,Darjeeling,150,83
01-Mar-25,B1,Banglore,Darjeeling,235,106
01-Apr-25,B1,Banglore,Darjeeling,90,44
01-May-25,B1,Banglore,Darjeeling,90,45
01-Jun-25,B1,Banglore,Darjeeling,262,157
01-Jul-25,B1,Banglore,Darjeeling,245,146
01-Aug-25,B1,Banglore,Darjeeling,510,220
01-Sep-25,B1,Banglore,Darjeeling,92,14
01-Oct-25,B1,Banglore,Darjeeling,168,73
01-Nov-25,B1,Banglore,Darjeeling,138,73
01-Dec-25,B1,Banglore,Darjeeling,50,16
01-Jan-26,B1,Banglore,Darjeeling,611,316
01-Feb-26,B1,Banglore,Darjeeling,90,44
01-Mar-26,B1,Banglore,Darjeeling,101,-16
01-Apr-26,B1,Banglore,Darjeeling,201,109
01-May-26,B1,Banglore,Darjeeling,141,27
01-Jun-26,B1,Banglore,Darjeeling,201,117
01-Jul-26,B1,Banglore,Darjeeling,213,92
01-Aug-26,B1,Banglore,Darjeeling,85,42
01-Sep-26,B1,Banglore,Darjeeling,85,42
01-Oct-26,B1,Banglore,Darjeeling,247,148
01-Nov-26,B1,Banglore,Darjeeling,259,157
01-Dec-26,B1,Banglore,Darjeeling,487,209
01-Jan-21,B2,Banglore,Darjeeling,87,13
01-Feb-21,B2,Banglore,Darjeeling,146,61
01-Mar-21,B2,Banglore,Darjeeling,131,71
01-Apr-21,B2,Banglore,Darjeeling,48,16
01-May-21,B2,Banglore,Darjeeling,581,300
01-Jun-21,B2,Banglore,Darjeeling,60,25
01-Jul-21,B2,Banglore,Darjeeling,111,-10
01-Aug-21,B2,Banglore,Darjeeling,185,98
01-Sep-21,B2,Banglore,Darjeeling,137,24
01-Oct-21,B2,Banglore,Darjeeling,211,125
01-Nov-21,B2,Banglore,Darjeeling,224,101
01-Dec-21,B2,Banglore,Darjeeling,86,40
01-Jan-22,B2,Banglore,Darjeeling,84,42
01-Feb-22,B2,Banglore,Darjeeling,249,151
01-Mar-22,B2,Banglore,Darjeeling,227,135
01-Apr-22,B2,Banglore,Darjeeling,509,220
01-May-22,B2,Banglore,Darjeeling,91,16
01-Jun-22,B2,Banglore,Darjeeling,137,56
01-Jul-22,B2,Banglore,Darjeeling,129,70
01-Aug-22,B2,Banglore,Darjeeling,48,16
01-Sep-22,B2,Banglore,Darjeeling,604,315
01-Oct-22,B2,Banglore,Darjeeling,56,24
01-Nov-22,B2,Banglore,Darjeeling,114,-10
01-Dec-22,B2,Banglore,Darjeeling,178,92
01-Jan-23,B2,Banglore,Darjeeling,129,19
01-Feb-23,B2,Banglore,Darjeeling,211,123
01-Mar-23,B2,Banglore,Darjeeling,237,108
01-Apr-23,B2,Banglore,Darjeeling,91,45
01-May-23,B2,Banglore,Darjeeling,80,39
01-Jun-23,B2,Banglore,Darjeeling,261,156
01-Jul-23,B2,Banglore,Darjeeling,238,142
01-Aug-23,B2,Banglore,Darjeeling,509,220
01-Sep-23,B2,Banglore,Darjeeling,94,16
01-Oct-23,B2,Banglore,Darjeeling,121,46
01-Nov-23,B2,Banglore,Darjeeling,123,64
01-Dec-23,B2,Banglore,Darjeeling,50,18
01-Jan-24,B2,Banglore,Darjeeling,626,325
01-Feb-24,B2,Banglore,Darjeeling,56,22
01-Mar-24,B2,Banglore,Darjeeling,114,-9
01-Apr-24,B2,Banglore,Darjeeling,142,67
01-May-24,B2,Banglore,Darjeeling,117,17
01-Jun-24,B2,Banglore,Darjeeling,208,121
01-Jul-24,B2,Banglore,Darjeeling,233,109
01-Aug-24,B2,Banglore,Darjeeling,88,44
01-Sep-24,B2,Banglore,Darjeeling,70,30
01-Oct-24,B2,Banglore,Darjeeling,254,155
01-Nov-24,B2,Banglore,Darjeeling,254,153
01-Dec-24,B2,Banglore,Darjeeling,516,228
01-Jan-25,B2,Banglore,Darjeeling,91,19
01-Feb-25,B2,Banglore,Darjeeling,109,37
01-Mar-25,B2,Banglore,Darjeeling,108,58
01-Apr-25,B2,Banglore,Darjeeling,49,17
01-May-25,B2,Banglore,Darjeeling,607,319
01-Jun-25,B2,Banglore,Darjeeling,49,17
01-Jul-25,B2,Banglore,Darjeeling,103,-11
01-Aug-25,B2,Banglore,Darjeeling,129,61
01-Sep-25,B2,Banglore,Darjeeling,114,15
01-Oct-25,B2,Banglore,Darjeeling,228,137
01-Nov-25,B2,Banglore,Darjeeling,276,137
01-Dec-25,B2,Banglore,Darjeeling,104,52
01-Jan-26,B2,Banglore,Darjeeling,59,26
01-Feb-26,B2,Banglore,Darjeeling,298,184
01-Mar-26,B2,Banglore,Darjeeling,274,166
01-Apr-26,B2,Banglore,Darjeeling,516,226
01-May-26,B2,Banglore,Darjeeling,95,19
01-Jun-26,B2,Banglore,Darjeeling,98,33
01-Jul-26,B2,Banglore,Darjeeling,91,46
01-Aug-26,B2,Banglore,Darjeeling,57,23
01-Sep-26,B2,Banglore,Darjeeling,628,333
01-Oct-26,B2,Banglore,Darjeeling,44,12
01-Nov-26,B2,Banglore,Darjeeling,124,-4
01-Dec-26,B2,Banglore,Darjeeling,124,57
01-Jan-21,H1,Hyderabad,Darjeeling,114,17
01-Feb-21,H1,Hyderabad,Darjeeling,228,137
01-Mar-21,H1,Hyderabad,Darjeeling,283,144
01-Apr-21,H1,Hyderabad,Darjeeling,109,57
01-May-21,H1,Hyderabad,Darjeeling,56,22
01-Jun-21,H1,Hyderabad,Darjeeling,309,190
01-Jul-21,H1,Hyderabad,Darjeeling,254,155
01-Aug-21,H1,Hyderabad,Darjeeling,527,230
01-Sep-21,H1,Hyderabad,Darjeeling,102,23
01-Oct-21,H1,Hyderabad,Darjeeling,89,29
01-Nov-21,H1,Hyderabad,Darjeeling,86,44
01-Dec-21,H1,Hyderabad,Darjeeling,60,23
01-Jan-22,H1,Hyderabad,Darjeeling,672,356
01-Feb-22,H1,Hyderabad,Darjeeling,44,12
01-Mar-22,H1,Hyderabad,Darjeeling,140,0
01-Apr-22,H1,Hyderabad,Darjeeling,103,40
01-May-22,H1,Hyderabad,Darjeeling,108,12
01-Jun-22,H1,Hyderabad,Darjeeling,243,145
01-Jul-22,H1,Hyderabad,Darjeeling,283,142
01-Aug-22,H1,Hyderabad,Darjeeling,113,61
01-Sep-22,H1,Hyderabad,Darjeeling,55,22
01-Oct-22,H1,Hyderabad,Darjeeling,320,199
01-Nov-22,H1,Hyderabad,Darjeeling,298,184
01-Dec-22,H1,Hyderabad,Darjeeling,527,230
01-Jan-23,H1,Hyderabad,Darjeeling,104,26
01-Feb-23,H1,Hyderabad,Darjeeling,89,28
01-Mar-23,H1,Hyderabad,Darjeeling,82,39
01-Apr-23,H1,Hyderabad,Darjeeling,62,28
01-May-23,H1,Hyderabad,Darjeeling,681,362
01-Jun-23,H1,Hyderabad,Darjeeling,41,12
01-Jul-23,H1,Hyderabad,Darjeeling,150,3
01-Aug-23,H1,Hyderabad,Darjeeling,125,58
01-Sep-23,H1,Hyderabad,Darjeeling,109,10
01-Oct-23,H1,Hyderabad,Darjeeling,212,125
01-Nov-23,H1,Hyderabad,Darjeeling,265,129
01-Dec-23,H1,Hyderabad,Darjeeling,93,47
01-Jan-24,H1,Hyderabad,Darjeeling,77,34
01-Feb-24,H1,Hyderabad,Darjeeling,261,157
01-Mar-24,H1,Hyderabad,Darjeeling,322,199
01-Apr-24,H1,Hyderabad,Darjeeling,531,230
01-May-24,H1,Hyderabad,Darjeeling,97,19
01-Jun-24,H1,Hyderabad,Darjeeling,120,46
01-Jul-24,H1,Hyderabad,Darjeeling,115,61
01-Aug-24,H1,Hyderabad,Darjeeling,51,18
01-Sep-24,H1,Hyderabad,Darjeeling,628,328
01-Oct-24,H1,Hyderabad,Darjeeling,53,19
01-Nov-24,H1,Hyderabad,Darjeeling,113,-10
01-Dec-24,H1,Hyderabad,Darjeeling,161,80
01-Jan-25,H1,Hyderabad,Darjeeling,128,19
01-Feb-25,H1,Hyderabad,Darjeeling,199,116
01-Mar-25,H1,Hyderabad,Darjeeling,218,96
01-Apr-25,H1,Hyderabad,Darjeeling,100,52
01-May-25,H1,Hyderabad,Darjeeling,70,30
01-Jun-25,H1,Hyderabad,Darjeeling,282,171
01-Jul-25,H1,Hyderabad,Darjeeling,322,199
01-Aug-25,H1,Hyderabad,Darjeeling,509,221
01-Sep-25,H1,Hyderabad,Darjeeling,98,19
01-Oct-25,H1,Hyderabad,Darjeeling,120,45
01-Nov-25,H1,Hyderabad,Darjeeling,106,53
01-Dec-25,H1,Hyderabad,Darjeeling,55,21
01-Jan-26,H1,Hyderabad,Darjeeling,637,332
01-Feb-26,H1,Hyderabad,Darjeeling,56,24
01-Mar-26,H1,Hyderabad,Darjeeling,116,-9
01-Apr-26,H1,Hyderabad,Darjeeling,169,85
01-May-26,H1,Hyderabad,Darjeeling,132,22
01-Jun-26,H1,Hyderabad,Darjeeling,131,71
01-Jul-26,H1,Hyderabad,Darjeeling,210,92
01-Aug-26,H1,Hyderabad,Darjeeling,75,34
01-Sep-26,H1,Hyderabad,Darjeeling,94,46
01-Oct-26,H1,Hyderabad,Darjeeling,211,125
01-Nov-26,H1,Hyderabad,Darjeeling,309,190
01-Dec-26,H1,Hyderabad,Darjeeling,451,191
01-Jan-21,M1,Mumbai,Decaf Espresso,180,53
01-Feb-21,M1,Mumbai,Decaf Espresso,456,140
01-Mar-21,M1,Mumbai,Decaf Espresso,130,16
01-Apr-21,M1,Mumbai,Decaf Espresso,180,50
01-May-21,M1,Mumbai,Decaf Espresso,134,54
01-Jun-21,M1,Mumbai,Decaf Espresso,546,203
01-Jul-21,M1,Mumbai,Decaf Espresso,43,10
01-Aug-21,M1,Mumbai,Decaf Espresso,114,45
01-Sep-21,M1,Mumbai,Decaf Espresso,110,34
01-Oct-21,M1,Mumbai,Decaf Espresso,130,30
01-Nov-21,M1,Mumbai,Decaf Espresso,150,48
